epoch,step,tf32_enabled,train_loss_epoch/forces_mse,train_loss_epoch/per_atom_energy_mse,train_loss_epoch/weighted_sum,train_loss_step/forces_mse,train_loss_step/per_atom_energy_mse,train_loss_step/weighted_sum,val0_epoch/forces_mae,val0_epoch/forces_maxabserr,val0_epoch/forces_rmse,val0_epoch/per_atom_energy_mae,val0_epoch/per_atom_energy_maxabserr,val0_epoch/per_atom_energy_rmse,val0_epoch/total_energy_mae,val0_epoch/total_energy_maxabserr,val0_epoch/total_energy_rmse,val0_epoch/weighted_sum
0,9,,,,,62.06277326648469,15.175649083098318,38.6192111747915,,,,,,,,,,
0,19,,,,,18.66457811461607,10.243839449475313,14.454208782045692,,,,,,,,,,
0,29,,,,,5.416623922489968,5.105543429147126,5.261083675818547,,,,,,,,,,
0,39,,,,,1.5505018847627852,1.3780367705336325,1.4642693276482088,,,,,,,,,,
0,49,,,,,0.9675561863686973,0.08266988532257061,0.525113035845634,,,,,,,,,,
0,59,,,,,1.2100481625224289,0.004502864147324619,0.6072755133348767,,,,,,,,,,
0,69,,,,,0.823350079621976,0.015351852727492373,0.4193509661747342,,,,,,,,,,
0,79,,,,,0.7844664451984249,0.015936078692663568,0.40020126194554423,,,,,,,,,,
0,89,,,,,0.5766761475916625,0.016823804369031334,0.2967499759803469,,,,,,,,,,
0,99,,,,,0.5619977211391961,0.015030673679707774,0.28851419740945194,,,,,,,,,,
0,109,,,,,0.46376688095126317,0.01144145326266549,0.23760416710696433,,,,,,,,,,
0,119,,,,,0.47437256157469426,0.019490558216198113,0.24693155989544618,,,,,,,,,,
0,129,,,,,0.3910160988783862,0.010233347804298309,0.20062472334134224,,,,,,,,,,
0,139,,,,,0.370291113868756,0.00827560031301012,0.18928335709088306,,,,,,,,,,
0,149,,,,,0.34216625721412863,0.009300105167311574,0.1757331811907201,,,,,,,,,,
0,159,,,,,0.2767907016752671,0.001780483100677751,0.13928559238797242,,,,,,,,,,
0,169,,,,,0.32099277624677014,0.015089250994261208,0.16804101362051568,,,,,,,,,,
0,179,,,,,0.2466294380427985,0.0012363628295643087,0.1239329004361814,,,,,,,,,,
0,189,,,,,0.2725883654195089,0.0076216247021644815,0.1401049950608367,,,,,,,,,,
0,199,,,,,0.22388837749027365,0.0004915720459302205,0.11218997476810194,,,,,,,,,,
0,209,,,,,0.23991149674445475,0.006660725264575941,0.12328611100451535,,,,,,,,,,
0,219,,,,,0.2608868115575842,0.011205485664269123,0.13604614861092665,,,,,,,,,,
0,229,,,,,0.316368644854169,0.00949716263701955,0.16293290374559427,,,,,,,,,,
0,239,,,,,0.22576673515533333,0.005198415636488193,0.11548257539591075,,,,,,,,,,
0,249,,,,,0.21067190750057552,0.006089283662625189,0.10838059558160035,,,,,,,,,,
0,259,,,,,0.16457967775906704,0.00018128062315376703,0.0823804791911104,,,,,,,,,,
0,269,,,,,0.16852375061100644,9.496675033097895e-05,0.0843093586806687,,,,,,,,,,
0,279,,,,,0.20722078894371576,0.00378283028721505,0.1055018096154654,,,,,,,,,,
0,289,,,,,0.17132178355940716,0.0007294658531707829,0.08602562470628898,,,,,,,,,,
0,299,,,,,0.16397454969808972,0.0004022093508429795,0.08218837952446635,,,,,,,,,,
0,309,,,,,0.1626016266318287,0.0008509599232178625,0.08172629327752329,,,,,,,,,,
0,319,,,,,0.19925050438404832,0.006437953114437539,0.10284422874924293,,,,,,,,,,
0,329,,,,,0.21976139232549932,0.006699288569113485,0.1132303404473064,,,,,,,,,,
0,339,,,,,0.14139755489415087,0.0006701486294485,0.07103385176179969,,,,,,,,,,
0,349,,,,,0.14707904345593323,0.0001404998433177944,0.07360977164962551,,,,,,,,,,
0,359,,,,,0.1443851321208114,0.00028610899789507645,0.07233562055935323,,,,,,,,,,
0,369,,,,,0.2209461421968465,0.005627151853421207,0.11328664702513386,,,,,,,,,,
0,379,,,,,0.14786041547597167,0.0019594599947378366,0.07490993773535476,,,,,,,,,,
0,389,,,,,0.12408826669386291,0.0002767504647338734,0.06218250857929839,,,,,,,,,,
0,399,,,,,0.18127805984884568,0.004345090138796192,0.09281157499382094,,,,,,,,,,
0,399,,,,,,,,0.3115335153916774,8.070326525264276,0.41067883353688955,0.03761285665268029,0.11657940765939045,0.05218866984523596,12.186565555468432,37.77172808164255,16.909129029856466,8.659903931696677
0,399,1.0,3.4943647234274238,1.0001146473820506,2.247239685404737,,,,,,,,,,,,,
1,409,,,,,0.1296366393988644,0.00034494056747626906,0.06499078998317034,,,,,,,,,,
1,419,,,,,0.1933330092838089,0.004607063387709544,0.09897003633575922,,,,,,,,,,
1,429,,,,,0.1170390844195624,6.873719418293455e-05,0.05855391080687267,,,,,,,,,,
1,439,,,,,0.12244559060160128,0.00018597847133050994,0.06131578453646589,,,,,,,,,,
1,449,,,,,0.1594632584000177,0.0037276404069988716,0.0815954494035083,,,,,,,,,,
1,459,,,,,0.11563283473619144,0.0005697365342802153,0.05810128563523583,,,,,,,,,,
1,469,,,,,0.13089359034550654,0.0012617447005322713,0.06607766752301941,,,,,,,,,,
1,479,,,,,0.16111791819196178,0.0021023468492451674,0.08161013252060348,,,,,,,,,,
1,489,,,,,0.10699707990682122,0.0001266069750696692,0.053561843440945445,,,,,,,,,,
1,499,,,,,0.1299478184893405,0.001176425732158387,0.06556212211074945,,,,,,,,,,
1,509,,,,,0.12350293358028444,0.0011791137417803189,0.06234102366103238,,,,,,,,,,
1,519,,,,,0.11618834489742046,0.001045753410482357,0.058617049153951405,,,,,,,,,,
1,529,,,,,0.16039035806178017,0.0021135405014285694,0.08125194928160437,,,,,,,,,,
1,539,,,,,0.12939372911517416,0.0017185662924402028,0.06555614770380719,,,,,,,,,,
1,549,,,,,0.09840462892844531,0.0009958863410999591,0.049700257634772635,,,,,,,,,,
1,559,,,,,0.1247726721548061,0.001573898558519895,0.063173285356663,,,,,,,,,,
1,569,,,,,0.10177370080035925,0.0008845216559782663,0.05132911122816876,,,,,,,,,,
1,579,,,,,0.08630421861148745,0.00012933678681362968,0.04321677769915054,,,,,,,,,,
1,589,,,,,0.10877807863398067,0.0006408350156175674,0.05470945682479912,,,,,,,,,,
1,599,,,,,0.1084138213214083,0.0016816559164331995,0.05504773861892075,,,,,,,,,,
1,609,,,,,0.09174658933460268,0.00015327940850841018,0.04594993437155555,,,,,,,,,,
1,619,,,,,0.09455358184357093,0.0006215595047480517,0.047587570674159495,,,,,,,,,,
1,629,,,,,0.09803220755585526,0.0008347180024695399,0.0494334627791624,,,,,,,,,,
1,639,,,,,0.081308413402655,8.645871113556827e-05,0.040697436056895284,,,,,,,,,,
1,649,,,,,0.11121609636030279,0.0006577524998302857,0.05593692443006654,,,,,,,,,,
1,659,,,,,0.09108783005090236,0.0005988475261118072,0.04584333878850708,,,,,,,,,,
1,669,,,,,0.10743233146265589,0.0007712867611755026,0.0541018091119157,,,,,,,,,,
1,679,,,,,0.11273788383360424,0.0007643569713424197,0.05675112040247333,,,,,,,,,,
1,689,,,,,0.07746091331000399,0.0003920663648826635,0.038926489837443325,,,,,,,,,,
1,699,,,,,0.07647913222009561,0.00010181355583422012,0.038290472887964916,,,,,,,,,,
1,709,,,,,0.06916068788209442,2.1582756997222538e-06,0.034581423078897076,,,,,,,,,,
1,719,,,,,0.07088293165338724,5.7215493284275935e-05,0.03547007357333576,,,,,,,,,,
1,729,,,,,0.09783591959319717,0.0006093479636049295,0.04922263377840105,,,,,,,,,,
1,739,,,,,0.05898933988182562,7.655982379579583e-05,0.02953294985281071,,,,,,,,,,
1,749,,,,,0.06731458848824562,7.731461309435183e-05,0.033695951550669984,,,,,,,,,,
1,759,,,,,0.10310845469233562,0.0003629074300016535,0.05173568106116864,,,,,,,,,,
1,769,,,,,0.07579241418335028,0.0003170262872193015,0.03805472023528479,,,,,,,,,,
1,779,,,,,0.06328297293469817,1.1999705362510421e-06,0.031642086452617214,,,,,,,,,,
1,789,,,,,0.06616526899116294,0.00030153526424666016,0.0332334021277048,,,,,,,,,,
1,799,,,,,0.06039209506897509,7.297337008631258e-05,0.0302325342195307,,,,,,,,,,
1,799,,,,,,,,0.21491564308413053,8.266892546670157,0.2906396244921688,0.018173442830661253,0.056071053066733434,0.021325262875558543,5.888195477134235,18.167021193621622,6.909385171680965,3.600012398086567
1,799,,0.10564721232782609,0.000910538836238741,0.05327887558203242,,,,,,,,,,,,,
2,809,,,,,0.08643399180111738,0.0005354361190392692,0.043484713960078324,,,,,,,,,,
2,819,,,,,0.07953971094397386,0.00041578765043035127,0.0399777492972021,,,,,,,,,,
2,829,,,,,0.055901433189114946,9.327865950848687e-05,0.027997355924311716,,,,,,,,,,
2,839,,,,,0.056282616415524164,1.4460431413201474e-05,0.028148538423468684,,,,,,,,,,
2,849,,,,,0.05725265092309202,0.00042650895372902363,0.028839579938410524,,,,,,,,,,
2,859,,,,,0.053467823642961106,7.999721174574805e-05,0.02677391042735343,,,,,,,,,,
2,869,,,,,0.0610261966777012,0.00023234648160372752,0.030629271579652464,,,,,,,,,,
2,879,,,,,0.07085111220856347,0.000440873013003096,0.03564599261078328,,,,,,,,,,
2,889,,,,,0.07283698674396968,0.0002906165117468396,0.03656380162785826,,,,,,,,,,
2,899,,,,,0.05508485889907748,0.0002589304149571486,0.027671894657017315,,,,,,,,,,
2,909,,,,,0.06550792050728661,0.0002550131537580139,0.032881466830522316,,,,,,,,,,
2,919,,,,,0.04764586900859804,8.278255834105515e-06,0.023827073632216072,,,,,,,,,,
2,929,,,,,0.06283246048768967,0.0005483357969910302,0.03169039814234035,,,,,,,,,,
2,939,,,,,0.07114376263729222,0.00041583373059614473,0.03577979818394418,,,,,,,,,,
2,949,,,,,0.049145149703995965,3.6246061627563016e-05,0.024590697882811763,,,,,,,,,,
2,959,,,,,0.04745561495468019,7.892612332881638e-06,0.023731753783506535,,,,,,,,,,
2,969,,,,,0.06738578158791741,0.001291423906244193,0.0343386027470808,,,,,,,,,,
2,979,,,,,0.0519648500350381,0.00014911062224420022,0.02605698032864115,,,,,,,,,,
2,989,,,,,0.05018501876512056,2.960230818303016e-05,0.025107310536651797,,,,,,,,,,
2,999,,,,,0.04327077347465335,1.9138540356913618e-05,0.021644956007505132,,,,,,,,,,
2,1009,,,,,0.09889258024953568,0.0004661610682807132,0.04967937065890819,,,,,,,,,,
2,1019,,,,,0.05580111091945938,0.0001755187153123734,0.027988314817385875,,,,,,,,,,
2,1029,,,,,0.05975978203050104,0.00012385161697543655,0.029941816823738237,,,,,,,,,,
2,1039,,,,,0.056168889415076376,0.00017208187130235132,0.028170485643189365,,,,,,,,,,
