Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.8630        -1688.348    -1699.825       11.478   274.1
0.8640        -1688.330    -1699.509       11.179   266.9
0.8650        -1688.359    -1699.219       10.860   259.3
0.8660        -1688.344    -1699.332       10.988   262.4
0.8670        -1688.324    -1699.742       11.417   272.6
0.8680        -1688.357    -1699.877       11.520   275.1
0.8690        -1688.310    -1699.596       11.286   269.5
0.8700        -1688.333    -1699.362       11.030   263.4
0.8710        -1688.359    -1699.283       10.924   260.8
0.8720        -1688.381    -1699.327       10.946   261.4
0.8730        -1688.432    -1699.544       11.111   265.3
0.8740        -1688.428    -1699.619       11.191   267.2
0.8750        -1688.402    -1699.351       10.949   261.4
0.8760        -1688.310    -1699.292       10.982   262.2
0.8770        -1688.353    -1699.642       11.288   269.5
0.8780        -1688.264    -1699.833       11.570   276.3
0.8790        -1688.198    -1699.821       11.623   277.5
0.8800        -1688.243    -1699.543       11.300   269.8
0.8810        -1688.098    -1699.121       11.022   263.2
0.8820        -1688.092    -1699.107       11.015   263.0
0.8830        -1688.130    -1699.373       11.243   268.5
0.8840        -1688.106    -1699.267       11.161   266.5
0.8850        -1688.056    -1698.981       10.925   260.9
0.8860        -1688.102    -1698.872       10.770   257.2
0.8870        -1688.171    -1699.035       10.864   259.4
0.8880        -1688.167    -1699.321       11.154   266.3
0.8890        -1688.212    -1699.486       11.274   269.2
0.8900        -1688.167    -1699.347       11.180   267.0
0.8910        -1688.107    -1699.169       11.062   264.1
0.8920        -1688.098    -1699.239       11.141   266.0
0.8930        -1688.168    -1699.248       11.080   264.6
0.8940        -1688.108    -1699.081       10.972   262.0
0.8950        -1688.109    -1699.098       10.989   262.4
0.8960        -1688.084    -1699.156       11.072   264.4
0.8970        -1688.124    -1699.092       10.968   261.9
0.8980        -1688.104    -1699.174       11.070   264.3
0.8990        -1688.089    -1699.270       11.181   267.0
0.9000        -1688.078    -1699.339       11.262   268.9
0.9010        -1688.104    -1699.404       11.300   269.8
0.9020        -1688.139    -1699.265       11.126   265.7
0.9030        -1688.106    -1698.952       10.846   259.0
0.9040        -1688.063    -1698.844       10.780   257.4
0.9050        -1688.111    -1699.037       10.925   260.9
0.9060        -1688.124    -1699.195       11.070   264.3
0.9070        -1688.111    -1699.151       11.040   263.6
0.9080        -1688.081    -1699.000       10.919   260.7
0.9090        -1688.061    -1699.100       11.039   263.6
0.9100        -1688.067    -1699.536       11.469   273.8
0.9110        -1687.930    -1699.826       11.895   284.0
0.9120        -1687.796    -1699.510       11.713   279.7
0.9130        -1687.713    -1699.135       11.422   272.7
0.9140        -1687.714    -1699.093       11.380   271.7
0.9150        -1687.710    -1699.168       11.458   273.6
0.9160        -1687.714    -1699.249       11.535   275.4
0.9170        -1687.796    -1699.202       11.406   272.4
0.9180        -1687.664    -1698.958       11.293   269.7
0.9190        -1687.625    -1699.001       11.376   271.6
0.9200        -1687.740    -1699.522       11.782   281.3
0.9210        -1687.764    -1699.587       11.823   282.3
0.9220        -1687.655    -1699.156       11.501   274.6
0.9230        -1687.626    -1698.940       11.314   270.2
0.9240        -1687.631    -1698.856       11.225   268.0
0.9250        -1687.731    -1698.780       11.049   263.8
0.9260        -1687.695    -1698.624       10.929   261.0
0.9270        -1687.620    -1698.543       10.924   260.8
0.9280        -1687.629    -1698.792       11.163   266.5
0.9290        -1687.725    -1699.138       11.413   272.5
0.9300        -1687.735    -1699.074       11.339   270.8
0.9310        -1687.678    -1698.938       11.261   268.9
0.9320        -1687.580    -1698.845       11.265   269.0
0.9330        -1687.562    -1698.725       11.163   266.5
0.9340        -1687.595    -1698.790       11.195   267.3
0.9350        -1687.527    -1698.804       11.277   269.3
0.9360        -1687.490    -1698.399       10.910   260.5
0.9370        -1687.518    -1698.167       10.649   254.3
0.9380        -1687.479    -1698.458       10.979   262.2
0.9390        -1687.439    -1698.751       11.312   270.1
0.9400        -1687.433    -1698.994       11.561   276.1
0.9410        -1687.459    -1699.103       11.643   278.0
0.9420        -1687.417    -1698.906       11.489   274.3
0.9430        -1687.450    -1698.915       11.466   273.8
0.9440        -1687.391    -1699.179       11.789   281.5
0.9450        -1687.421    -1699.102       11.681   278.9
0.9460        -1687.413    -1698.780       11.366   271.4
0.9470        -1687.388    -1698.672       11.284   269.4
0.9480        -1687.378    -1698.796       11.418   272.6
0.9490        -1687.386    -1698.999       11.613   277.3
0.9500        -1687.377    -1699.261       11.884   283.8
0.9510        -1687.322    -1699.253       11.930   284.9
0.9520        -1687.247    -1698.841       11.594   276.8
0.9530        -1687.205    -1698.786       11.581   276.5
0.9540        -1687.251    -1699.182       11.931   284.9
0.9550        -1687.341    -1699.320       11.979   286.0
0.9560        -1687.245    -1699.010       11.764   280.9
0.9570        -1687.274    -1698.534       11.260   268.9
0.9580        -1687.218    -1698.312       11.093   264.9
0.9590        -1687.137    -1698.553       11.417   272.6
0.9600        -1687.224    -1698.850       11.626   277.6
0.9610        -1687.206    -1698.903       11.697   279.3
0.9620        -1687.142    -1698.798       11.656   278.3
0.9630        -1687.105    -1698.785       11.680   278.9
0.9640        -1687.087    -1698.851       11.763   280.9
0.9650        -1687.123    -1698.845       11.722   279.9
0.9660        -1687.137    -1698.599       11.462   273.7
0.9670        -1687.180    -1698.289       11.109   265.3
0.9680        -1687.197    -1698.273       11.077   264.5
0.9690        -1687.244    -1698.477       11.233   268.2
0.9700        -1687.284    -1698.382       11.099   265.0
0.9710        -1687.239    -1698.177       10.938   261.2
0.9720        -1687.262    -1698.334       11.072   264.4
0.9730        -1687.289    -1698.700       11.411   272.5
0.9740        -1687.429    -1698.839       11.410   272.4
0.9750        -1687.381    -1698.828       11.447   273.3
0.9760        -1687.429    -1698.905       11.476   274.0
0.9770        -1687.335    -1699.017       11.681   278.9
0.9780        -1687.262    -1699.188       11.926   284.8
0.9790        -1687.264    -1699.193       11.929   284.8
0.9800        -1687.206    -1698.934       11.728   280.0
0.9810        -1687.218    -1698.819       11.601   277.0
0.9820        -1687.316    -1698.992       11.675   278.8
0.9830        -1687.313    -1699.314       12.001   286.6
0.9840        -1687.402    -1699.502       12.100   288.9
0.9850        -1687.399    -1699.287       11.888   283.9
0.9860        -1687.394    -1698.841       11.446   273.3
0.9870        -1687.369    -1698.861       11.491   274.4
0.9880        -1687.419    -1699.284       11.864   283.3
0.9890        -1687.417    -1699.218       11.801   281.8
0.9900        -1687.284    -1698.647       11.363   271.3
0.9910        -1687.365    -1698.346       10.981   262.2
0.9920        -1687.379    -1698.613       11.234   268.3
0.9930        -1687.434    -1699.049       11.615   277.3
0.9940        -1687.375    -1699.075       11.700   279.4
0.9950        -1687.318    -1698.755       11.437   273.1
0.9960        -1687.286    -1698.728       11.442   273.2
0.9970        -1687.357    -1699.007       11.651   278.2
0.9980        -1687.397    -1699.075       11.678   278.8
0.9990        -1687.349    -1698.906       11.557   276.0
1.0000        -1687.293    -1698.818       11.525   275.2
1.0010        -1687.286    -1698.978       11.692   279.2
1.0020        -1687.347    -1699.154       11.807   281.9
1.0030        -1687.344    -1699.214       11.870   283.4
1.0040        -1687.272    -1699.046       11.774   281.1
1.0050        -1687.252    -1699.055       11.803   281.8
1.0060        -1687.258    -1699.428       12.170   290.6
1.0070        -1687.235    -1699.544       12.310   293.9
1.0080        -1687.140    -1699.188       12.049   287.7
1.0090        -1687.151    -1698.963       11.813   282.1
1.0100        -1687.149    -1699.299       12.149   290.1
1.0110        -1687.223    -1699.603       12.380   295.6
1.0120        -1687.268    -1699.507       12.238   292.2
1.0130        -1687.270    -1699.298       12.028   287.2
1.0140        -1687.303    -1699.327       12.024   287.1
1.0150        -1687.310    -1699.685       12.374   295.5
1.0160        -1687.398    -1699.834       12.436   296.9
1.0170        -1687.332    -1699.516       12.185   290.9
1.0180        -1687.198    -1699.019       11.821   282.3
1.0190        -1687.215    -1699.067       11.852   283.0
1.0200        -1687.255    -1699.511       12.256   292.6
1.0210        -1687.289    -1699.474       12.185   290.9
1.0220        -1687.179    -1699.065       11.886   283.8
1.0230        -1687.210    -1698.892       11.682   278.9
1.0240        -1687.285    -1699.012       11.727   280.0
1.0250        -1687.283    -1699.003       11.720   279.9
1.0260        -1687.260    -1698.890       11.630   277.7
1.0270        -1687.271    -1698.819       11.548   275.7
1.0280        -1687.275    -1698.773       11.498   274.5
1.0290        -1687.253    -1698.812       11.559   276.0
1.0300        -1687.312    -1698.929       11.617   277.4
1.0310        -1687.325    -1698.975       11.650   278.2
1.0320        -1687.283    -1698.926       11.644   278.0
1.0330        -1687.338    -1698.951       11.613   277.3
1.0340        -1687.347    -1698.969       11.622   277.5
1.0350        -1687.255    -1698.938       11.683   279.0
1.0360        -1687.298    -1698.898       11.601   277.0
1.0370        -1687.276    -1698.801       11.525   275.2
1.0380        -1687.261    -1698.739       11.479   274.1
1.0390        -1687.278    -1698.732       11.454   273.5
1.0400        -1687.298    -1698.852       11.554   275.9
1.0410        -1687.329    -1698.884       11.556   275.9
1.0420        -1687.356    -1698.756       11.400   272.2
1.0430        -1687.382    -1698.631       11.249   268.6
1.0440        -1687.427    -1698.552       11.124   265.6
1.0450        -1687.446    -1698.539       11.093   264.9
1.0460        -1687.466    -1698.484       11.018   263.1
1.0470        -1687.426    -1698.299       10.872   259.6
1.0480        -1687.427    -1698.219       10.792   257.7
1.0490        -1687.421    -1698.473       11.052   263.9
1.0500        -1687.490    -1698.805       11.315   270.2
1.0510        -1687.592    -1698.768       11.176   266.9
1.0520        -1687.484    -1698.472       10.988   262.4
1.0530        -1687.488    -1698.485       10.997   262.6
1.0540        -1687.446    -1698.876       11.429   272.9
1.0550        -1687.369    -1699.017       11.648   278.1
1.0560        -1687.367    -1698.622       11.255   268.7
1.0570        -1687.375    -1698.294       10.919   260.7
1.0580        -1687.371    -1698.491       11.119   265.5
1.0590        -1687.348    -1698.896       11.548   275.7
1.0600        -1687.316    -1699.089       11.773   281.1
1.0610        -1687.281    -1698.912       11.632   277.7
1.0620        -1687.245    -1698.624       11.378   271.7
1.0630        -1687.278    -1698.664       11.385   271.9
1.0640        -1687.250    -1698.937       11.687   279.1
1.0650        -1687.270    -1698.879       11.609   277.2
1.0660        -1687.232    -1698.507       11.275   269.2
1.0670        -1687.258    -1698.319       11.062   264.1
1.0680        -1687.194    -1698.355       11.161   266.5
1.0690        -1687.141    -1698.560       11.419   272.7
1.0700        -1687.122    -1698.843       11.721   279.9
1.0710        -1687.132    -1698.694       11.562   276.1
1.0720        -1687.087    -1698.288       11.201   267.4
1.0730        -1687.171    -1698.318       11.147   266.2
1.0740        -1687.147    -1698.552       11.405   272.3
1.0750        -1687.144    -1698.559       11.415   272.6
1.0760        -1687.064    -1698.418       11.354   271.1
1.0770        -1687.059    -1698.295       11.237   268.3
1.0780        -1687.002    -1698.406       11.404   272.3
1.0790        -1686.990    -1698.715       11.725   280.0
1.0800        -1686.998    -1698.886       11.888   283.9
1.0810        -1686.925    -1698.822       11.896   284.1
1.0820        -1686.867    -1698.877       12.010   286.8
1.0830        -1686.858    -1699.083       12.225   291.9
1.0840        -1686.890    -1699.175       12.285   293.3
1.0850        -1686.858    -1699.197       12.339   294.6
1.0860        -1686.834    -1699.169       12.335   294.5
1.0870        -1686.902    -1699.260       12.359   295.1
1.0880        -1686.864    -1699.465       12.601   300.9
1.0890        -1686.820    -1699.463       12.643   301.9
1.0900        -1686.859    -1699.330       12.470   297.8
1.0910        -1686.946    -1699.289       12.343   294.7
1.0920        -1686.895    -1699.297       12.403   296.1
1.0930        -1686.883    -1699.199       12.316   294.1
1.0940        -1686.763    -1698.894       12.131   289.7
1.0950        -1686.750    -1698.578       11.827   282.4
1.0960        -1686.740    -1698.532       11.792   281.6
1.0970        -1686.858    -1698.776       11.917   284.6
1.0980        -1686.922    -1698.875       11.953   285.4
1.0990        -1686.839    -1698.797       11.958   285.5
1.1000        -1686.847    -1698.816       11.969   285.8
1.1010        -1686.900    -1698.862       11.962   285.6
1.1020        -1686.990    -1698.903       11.913   284.5
1.1030        -1687.047    -1698.916       11.869   283.4
1.1040        -1687.045    -1698.651       11.606   277.1
1.1050        -1687.053    -1698.332       11.279   269.3
1.1060        -1687.098    -1698.394       11.296   269.7
1.1070        -1687.020    -1698.573       11.553   275.9
1.1080        -1686.959    -1698.645       11.686   279.0
1.1090        -1686.970    -1698.816       11.846   282.8
1.1100        -1687.048    -1699.102       12.054   287.8
1.1110        -1687.067    -1699.188       12.121   289.4
1.1120        -1687.051    -1699.078       12.026   287.2
1.1130        -1687.103    -1699.002       11.899   284.1
1.1140        -1687.033    -1698.984       11.950   285.3
1.1150        -1687.047    -1699.108       12.061   288.0
1.1160        -1687.123    -1699.257       12.133   289.7
1.1170        -1687.160    -1699.138       11.978   286.0
1.1180        -1687.121    -1698.978       11.858   283.1
1.1190        -1687.145    -1699.176       12.032   287.3
1.1200        -1687.180    -1699.544       12.364   295.2
1.1210        -1687.226    -1699.559       12.333   294.5
1.1220        -1687.192    -1699.103       11.911   284.4
1.1230        -1687.132    -1698.625       11.493   274.4
1.1240        -1687.181    -1698.563       11.382   271.8
1.1250        -1687.200    -1698.774       11.574   276.4
1.1260        -1687.185    -1698.699       11.514   274.9
1.1270        -1687.047    -1698.407       11.360   271.3
1.1280        -1687.052    -1698.468       11.416   272.6
1.1290        -1687.052    -1698.882       11.829   282.5
1.1300        -1687.007    -1699.100       12.093   288.7
1.1310        -1686.967    -1699.032       12.065   288.1
1.1320        -1686.958    -1698.882       11.924   284.7
1.1330        -1686.874    -1698.862       11.988   286.2
1.1340        -1686.925    -1699.098       12.174   290.7
1.1350        -1686.954    -1699.186       12.232   292.1
1.1360        -1686.983    -1698.994       12.011   286.8
1.1370        -1686.984    -1699.154       12.170   290.6
1.1380        -1687.089    -1699.496       12.407   296.2
1.1390        -1687.088    -1699.589       12.501   298.5
1.1400        -1687.150    -1699.626       12.477   297.9
1.1410        -1687.099    -1699.722       12.623   301.4
1.1420        -1687.016    -1699.629       12.614   301.2
1.1430        -1687.088    -1699.528       12.441   297.1
1.1440        -1687.135    -1699.437       12.302   293.7
1.1450        -1687.046    -1699.118       12.072   288.2
1.1460        -1686.999    -1698.972       11.973   285.9
1.1470        -1686.930    -1699.133       12.202   291.4
1.1480        -1686.958    -1699.027       12.069   288.2
1.1490        -1686.891    -1698.787       11.896   284.1
1.1500        -1686.868    -1698.753       11.885   283.8
1.1510        -1686.876    -1698.887       12.010   286.8
1.1520        -1686.977    -1698.958       11.982   286.1
1.1530        -1686.916    -1698.931       12.015   286.9
1.1540        -1686.890    -1698.772       11.881   283.7
1.1550        -1686.867    -1698.558       11.691   279.2
1.1560        -1686.856    -1698.450       11.594   276.8
1.1570        -1686.795    -1698.495       11.700   279.4
1.1580        -1686.811    -1698.504       11.693   279.2
1.1590        -1686.706    -1698.421       11.715   279.7
1.1600        -1686.692    -1698.294       11.603   277.0
1.1610        -1686.763    -1698.442       11.679   278.9
1.1620        -1686.849    -1698.848       11.999   286.5
1.1630        -1686.891    -1699.031       12.141   289.9
1.1640        -1686.795    -1698.784       11.989   286.3
1.1650        -1686.875    -1698.508       11.633   277.8
1.1660        -1686.890    -1698.669       11.780   281.3
1.1670        -1686.977    -1698.988       12.010   286.8
1.1680        -1686.887    -1698.799       11.911   284.4
1.1690        -1686.813    -1698.284       11.470   273.9
1.1700        -1686.829    -1698.243       11.414   272.5
1.1710        -1686.895    -1698.818       11.923   284.7
1.1720        -1686.948    -1699.285       12.337   294.6
1.1730        -1686.903    -1699.097       12.194   291.2
1.1740        -1686.828    -1698.645       11.817   282.2
1.1750        -1686.795    -1698.777       11.982   286.1
1.1760        -1686.829    -1699.279       12.450   297.3
1.1770        -1686.756    -1699.130       12.374   295.5
1.1780        -1686.669    -1698.431       11.762   280.8
1.1790        -1686.605    -1698.054       11.448   273.4
1.1800        -1686.622    -1698.409       11.788   281.5
1.1810        -1686.723    -1698.997       12.274   293.1
1.1820        -1686.783    -1699.074       12.291   293.5
1.1830        -1686.790    -1698.578       11.787   281.5
1.1840        -1686.703    -1698.280       11.577   276.4
1.1850        -1686.794    -1698.588       11.794   281.6
1.1860        -1686.760    -1698.779       12.019   287.0
1.1870        -1686.762    -1698.420       11.659   278.4
1.1880        -1686.739    -1697.899       11.160   266.5
1.1890        -1686.619    -1697.769       11.150   266.2
1.1900        -1686.600    -1698.079       11.479   274.1
1.1910        -1686.567    -1698.418       11.851   283.0
1.1920        -1686.589    -1698.516       11.928   284.8
1.1930        -1686.529    -1698.490       11.961   285.6
1.1940        -1686.596    -1698.491       11.895   284.0
1.1950        -1686.629    -1698.480       11.851   283.0
1.1960        -1686.643    -1698.400       11.757   280.7
1.1970        -1686.552    -1698.230       11.678   278.8
1.1980        -1686.515    -1698.014       11.498   274.6
1.1990        -1686.562    -1697.837       11.275   269.2
1.2000        -1686.548    -1697.810       11.261   268.9
1.2010        -1686.626    -1697.934       11.308   270.0
1.2020        -1686.597    -1698.153       11.557   276.0
1.2030        -1686.587    -1698.185       11.598   276.9
1.2040        -1686.569    -1697.876       11.307   270.0
1.2050        -1686.596    -1697.696       11.099   265.0
1.2060        -1686.585    -1697.667       11.082   264.6
1.2070        -1686.618    -1697.556       10.938   261.2
1.2080        -1686.569    -1697.470       10.901   260.3
1.2090        -1686.541    -1697.361       10.819   258.3
1.2100        -1686.498    -1697.299       10.802   257.9
1.2110        -1686.574    -1697.567       10.993   262.5
1.2120        -1686.580    -1697.978       11.398   272.2
1.2130        -1686.556    -1698.153       11.598   276.9
1.2140        -1686.473    -1698.147       11.674   278.7
1.2150        -1686.494    -1698.126       11.631   277.7
1.2160        -1686.507    -1698.069       11.562   276.1
1.2170        -1686.515    -1698.281       11.766   280.9
1.2180        -1686.476    -1698.602       12.126   289.5
1.2190        -1686.465    -1698.449       11.984   286.1
1.2200        -1686.411    -1698.360       11.950   285.3
1.2210        -1686.464    -1698.633       12.169   290.6
1.2220        -1686.519    -1698.935       12.416   296.5
1.2230        -1686.664    -1699.147       12.483   298.1
1.2240        -1686.654    -1699.088       12.434   296.9
1.2250        -1686.560    -1698.688       12.127   289.6
1.2260        -1686.573    -1698.552       11.979   286.0
1.2270        -1686.553    -1698.830       12.277   293.1
1.2280        -1686.544    -1698.826       12.281   293.3
1.2290        -1686.463    -1698.378       11.915   284.5
1.2300        -1686.381    -1698.153       11.773   281.1
1.2310        -1686.423    -1698.351       11.928   284.8
1.2320        -1686.344    -1698.577       12.232   292.1
1.2330        -1686.337    -1698.401       12.064   288.1
1.2340        -1686.336    -1698.080       11.744   280.4
1.2350        -1686.262    -1698.084       11.822   282.3
1.2360        -1686.301    -1698.328       12.028   287.2
1.2370        -1686.240    -1698.377       12.137   289.8
1.2380        -1686.242    -1698.134       11.893   284.0
1.2390        -1686.282    -1698.109       11.827   282.4
1.2400        -1686.341    -1698.535       12.195   291.2
1.2410        -1686.432    -1698.870       12.438   297.0
1.2420        -1686.460    -1698.679       12.219   291.8
1.2430        -1686.407    -1698.279       11.872   283.5
1.2440        -1686.391    -1698.284       11.894   284.0
1.2450        -1686.383    -1698.495       12.112   289.2
1.2460        -1686.404    -1698.327       11.923   284.7
1.2470        -1686.350    -1697.858       11.508   274.8
1.2480        -1686.368    -1697.635       11.266   269.0
1.2490        -1686.408    -1697.979       11.571   276.3
1.2500        -1686.407    -1698.326       11.919   284.6
1.2510        -1686.374    -1698.009       11.635   277.8
1.2520        -1686.210    -1697.591       11.381   271.8
1.2530        -1686.178    -1697.883       11.706   279.5
1.2540        -1686.232    -1698.348       12.116   289.3
1.2550        -1686.156    -1698.315       12.159   290.3
1.2560        -1686.095    -1697.992       11.896   284.1
1.2570        -1686.056    -1697.888       11.832   282.5
1.2580        -1686.047    -1698.187       12.140   289.9
1.2590        -1686.059    -1698.725       12.666   302.4
1.2600        -1686.081    -1698.821       12.740   304.2
1.2610        -1685.995    -1698.488       12.493   298.3
1.2620        -1685.981    -1698.543       12.562   300.0
1.2630        -1686.086    -1698.849       12.763   304.8
1.2640        -1686.110    -1698.764       12.654   302.1
1.2650        -1686.096    -1698.528       12.432   296.8
1.2660        -1686.204    -1698.274       12.070   288.2
1.2670        -1686.202    -1698.016       11.814   282.1
1.2680        -1686.205    -1697.948       11.743   280.4
1.2690        -1686.260    -1697.956       11.696   279.3
1.2700        -1686.261    -1697.820       11.559   276.0
1.2710        -1686.209    -1697.766       11.557   276.0
1.2720        -1686.165    -1697.701       11.536   275.5
1.2730        -1686.160    -1697.380       11.220   267.9
1.2740        -1686.104    -1697.297       11.193   267.3
1.2750        -1686.205    -1697.521       11.316   270.2
1.2760        -1686.232    -1697.524       11.292   269.6
1.2770        -1686.225    -1697.271       11.045   263.7
1.2780        -1686.266    -1697.090       10.824   258.4
1.2790        -1686.323    -1697.158       10.835   258.7
1.2800        -1686.405    -1697.578       11.173   266.8
1.2810        -1686.350    -1697.944       11.594   276.8
1.2820        -1686.294    -1697.821       11.527   275.2
1.2830        -1686.208    -1697.575       11.367   271.4
1.2840        -1686.251    -1697.771       11.520   275.1
1.2850        -1686.271    -1698.050       11.779   281.3
1.2860        -1686.347    -1698.008       11.661   278.4
1.2870        -1686.402    -1697.811       11.409   272.4
1.2880        -1686.338    -1697.644       11.306   270.0
1.2890        -1686.307    -1697.777       11.469   273.9
1.2900        -1686.327    -1698.061       11.735   280.2
1.2910        -1686.279    -1698.276       11.997   286.5
1.2920        -1686.317    -1698.363       12.046   287.6
1.2930        -1686.264    -1698.302       12.038   287.4
1.2940        -1686.342    -1698.272       11.930   284.9
1.2950        -1686.398    -1698.459       12.060   288.0
1.2960        -1686.400    -1698.741       12.341   294.7
1.2970        -1686.438    -1698.689       12.251   292.5
1.2980        -1686.349    -1698.414       12.065   288.1
1.2990        -1686.257    -1698.267       12.010   286.8
1.3000        -1686.200    -1698.482       12.283   293.3
1.3010        -1686.232    -1698.908       12.675   302.7
1.3020        -1686.260    -1699.140       12.880   307.5
1.3030        -1686.264    -1698.919       12.655   302.2
1.3040        -1686.254    -1698.647       12.394   295.9
1.3050        -1686.205    -1698.753       12.549   299.6
1.3060        -1686.280    -1698.960       12.681   302.8
1.3070        -1686.169    -1698.732       12.563   300.0
1.3080        -1686.163    -1698.312       12.148   290.1
1.3090        -1686.081    -1698.130       12.049   287.7
1.3100        -1686.107    -1698.308       12.201   291.3
1.3110        -1686.098    -1698.561       12.462   297.6
1.3120        -1686.006    -1698.374       12.368   295.3
1.3130        -1686.065    -1698.057       11.992   286.4
1.3140        -1686.106    -1698.051       11.945   285.2
1.3150        -1686.129    -1698.326       12.197   291.2
1.3160        -1686.157    -1698.340       12.182   290.9
1.3170        -1686.082    -1697.975       11.893   284.0
1.3180        -1686.069    -1697.691       11.621   277.5
1.3190        -1686.021    -1697.702       11.681   278.9
1.3200        -1685.994    -1697.980       11.986   286.2
1.3210        -1686.011    -1698.075       12.064   288.1
1.3220        -1686.026    -1697.978       11.952   285.4
1.3230        -1686.020    -1698.084       12.064   288.1
1.3240        -1685.978    -1698.441       12.463   297.6
1.3250        -1685.915    -1698.547       12.632   301.6
1.3260        -1685.794    -1698.183       12.389   295.8
1.3270        -1685.772    -1698.007       12.235   292.1
1.3280        -1685.783    -1698.289       12.506   298.6
1.3290        -1685.814    -1698.506       12.692   303.0
1.3300        -1685.766    -1698.302       12.536   299.3
1.3310        -1685.836    -1697.976       12.140   289.9
1.3320        -1685.712    -1698.059       12.347   294.8
1.3330        -1685.715    -1698.422       12.707   303.4
1.3340        -1685.715    -1698.558       12.843   306.7
1.3350        -1685.706    -1698.230       12.524   299.0
1.3360        -1685.693    -1697.966       12.273   293.0
1.3370        -1685.729    -1698.182       12.453   297.3
1.3380        -1685.778    -1698.418       12.640   301.8
1.3390        -1685.629    -1698.182       12.553   299.7
1.3400        -1685.603    -1697.816       12.213   291.6
1.3410        -1685.584    -1697.945       12.361   295.1
1.3420        -1685.656    -1698.260       12.604   301.0
1.3430        -1685.695    -1698.221       12.526   299.1
1.3440        -1685.618    -1697.903       12.286   293.4
1.3450        -1685.565    -1697.810       12.246   292.4
1.3460        -1685.684    -1698.194       12.510   298.7
1.3470        -1685.675    -1698.480       12.805   305.7
1.3480        -1685.744    -1698.193       12.448   297.2
1.3490        -1685.777    -1697.882       12.105   289.0
1.3500        -1685.765    -1698.059       12.294   293.6
1.3510        -1685.802    -1698.532       12.730   304.0
1.3520        -1685.815    -1698.659       12.844   306.7
1.3530        -1685.872    -1698.289       12.417   296.5
1.3540        -1685.911    -1697.901       11.990   286.3
1.3550        -1685.950    -1697.933       11.983   286.1
1.3560        -1686.063    -1698.311       12.248   292.4
1.3570        -1686.050    -1698.387       12.337   294.6
1.3580        -1686.002    -1698.046       12.044   287.6
1.3590        -1686.006    -1697.835       11.828   282.4
1.3600        -1686.093    -1698.101       12.008   286.7
1.3610        -1686.171    -1698.392       12.221   291.8
1.3620        -1686.026    -1698.249       12.223   291.9
1.3630        -1686.027    -1697.992       11.965   285.7
1.3640        -1686.026    -1697.914       11.888   283.9
1.3650        -1685.994    -1698.062       12.068   288.2
1.3660        -1686.009    -1698.200       12.191   291.1
1.3670        -1686.030    -1698.099       12.069   288.2
1.3680        -1686.009    -1697.972       11.963   285.7
1.3690        -1686.012    -1698.267       12.255   292.6
1.3700        -1686.091    -1698.689       12.598   300.8
1.3710        -1686.039    -1698.616       12.576   300.3
1.3720        -1685.964    -1698.338       12.374   295.5
1.3730        -1685.956    -1698.294       12.339   294.6
1.3740        -1686.019    -1698.456       12.437   297.0
1.3750        -1685.977    -1698.554       12.577   300.3
1.3760        -1685.986    -1698.285       12.299   293.7
1.3770        -1685.947    -1697.939       11.992   286.4
1.3780        -1685.891    -1698.129       12.238   292.2
1.3790        -1686.024    -1698.637       12.613   301.2
1.3800        -1686.013    -1698.803       12.789   305.4
1.3810        -1685.975    -1698.529       12.555   299.8
1.3820        -1685.988    -1698.339       12.351   294.9
1.3830        -1686.015    -1698.474       12.459   297.5
1.3840        -1686.043    -1698.711       12.668   302.5
1.3850        -1686.038    -1698.646       12.608   301.1
1.3860        -1685.949    -1698.220       12.271   293.0
1.3870        -1685.961    -1698.105       12.144   290.0
1.3880        -1685.992    -1698.507       12.516   298.8
1.3890        -1685.986    -1698.699       12.713   303.6
1.3900        -1685.937    -1698.403       12.466   297.7
1.3910        -1686.004    -1698.267       12.263   292.8
1.3920        -1686.066    -1698.413       12.347   294.8
1.3930        -1686.021    -1698.389       12.369   295.3
1.3940        -1685.983    -1698.136       12.153   290.2
1.3950        -1685.876    -1697.741       11.865   283.3
1.3960        -1685.882    -1697.441       11.559   276.0
1.3970        -1685.858    -1697.649       11.791   281.5
1.3980        -1685.887    -1697.906       12.019   287.0
1.3990        -1685.830    -1697.683       11.853   283.0
1.4000        -1685.751    -1697.484       11.733   280.1
1.4010        -1685.880    -1697.801       11.921   284.6
1.4020        -1685.969    -1698.124       12.155   290.2
1.4030        -1685.869    -1698.017       12.147   290.1
1.4040        -1685.845    -1697.829       11.984   286.1
1.4050        -1685.862    -1697.877       12.014   286.9
1.4060        -1686.041    -1698.222       12.180   290.8
1.4070        -1686.066    -1698.484       12.418   296.5
1.4080        -1686.064    -1698.264       12.200   291.3
1.4090        -1685.940    -1698.016       12.076   288.4
1.4100        -1685.913    -1698.234       12.321   294.2
1.4110        -1685.931    -1698.746       12.815   306.0
1.4120        -1685.926    -1699.028       13.102   312.8
1.4130        -1685.893    -1698.846       12.953   309.3
1.4140        -1685.827    -1698.516       12.689   303.0
1.4150        -1685.836    -1698.591       12.755   304.6
1.4160        -1685.784    -1698.942       13.158   314.2
1.4170        -1685.738    -1698.947       13.209   315.4
1.4180        -1685.683    -1698.569       12.886   307.7
1.4190        -1685.650    -1698.233       12.583   300.5
1.4200        -1685.723    -1698.305       12.581   300.4
