epoch,step,tf32_enabled,train_loss_epoch/forces_mse,train_loss_epoch/per_atom_energy_mse,train_loss_epoch/weighted_sum,train_loss_step/forces_mse,train_loss_step/per_atom_energy_mse,train_loss_step/weighted_sum,val0_epoch/forces_mae,val0_epoch/forces_maxabserr,val0_epoch/forces_rmse,val0_epoch/per_atom_energy_mae,val0_epoch/per_atom_energy_maxabserr,val0_epoch/per_atom_energy_rmse,val0_epoch/total_energy_mae,val0_epoch/total_energy_maxabserr,val0_epoch/total_energy_rmse,val0_epoch/weighted_sum
0,9,,,,,62.339864834424425,14.872092256717204,38.605978545570814,,,,,,,,,,
0,19,,,,,21.28153949415022,10.23232654511692,15.75693301963357,,,,,,,,,,
0,29,,,,,5.1354794470473655,5.500993889800063,5.318236668423714,,,,,,,,,,
0,39,,,,,1.4697658802705962,1.5597709018113777,1.5147683910409868,,,,,,,,,,
0,49,,,,,0.9759535831998774,0.1515974392348338,0.5637755112173556,,,,,,,,,,
0,59,,,,,1.3150407903640577,0.002020915916323144,0.6585308531401904,,,,,,,,,,
0,69,,,,,0.8542829752796403,0.014032116325103946,0.4341575458023721,,,,,,,,,,
0,79,,,,,0.8603033573779976,0.020524668648615366,0.44041401301330646,,,,,,,,,,
0,89,,,,,0.6393898453704373,0.014749648316924222,0.3270697468436808,,,,,,,,,,
0,99,,,,,0.5888238045650841,0.013779944934190602,0.3013018747496373,,,,,,,,,,
0,109,,,,,0.5405597147641997,0.011336972363478854,0.2759483435638393,,,,,,,,,,
0,119,,,,,0.5537779208289546,0.018938467960902827,0.2863581943949287,,,,,,,,,,
0,129,,,,,0.40031441890003316,0.010165001172476554,0.20523971003625485,,,,,,,,,,
0,139,,,,,0.3908279511118582,0.009592605119900921,0.20021027811587955,,,,,,,,,,
0,149,,,,,0.35031006300147627,0.008578983869403315,0.1794445234354398,,,,,,,,,,
0,159,,,,,0.2857655251565078,0.0016052489122522667,0.14368538703438005,,,,,,,,,,
0,169,,,,,0.3466763768690944,0.013465079409947811,0.1800707281395211,,,,,,,,,,
0,179,,,,,0.2493458243643507,0.0009519829491079584,0.12514890365672934,,,,,,,,,,
0,189,,,,,0.2883310524820433,0.0069621749782411094,0.1476466137301422,,,,,,,,,,
0,199,,,,,0.2369071883720286,0.0007181806400314639,0.11881268450603003,,,,,,,,,,
0,209,,,,,0.27726654747640206,0.0071608950388709885,0.1422137212576365,,,,,,,,,,
